"gene","add_variable","logFC","FDR","start","end","strand"
"vnz_31730","DbldCvsWT10h",0.0826731152574778,0.706791970935964,7016305,7017048,"-"
"vnz_31730","DbldCcsWT14h",-0.562137452064663,0.0163876407383726,7016305,7017048,"-"
"vnz_06720","DbldCvsWT10h",-0.260909687802191,0.23489243711526,1542703,1543137,"+"
"vnz_06720","DbldCcsWT14h",0.576888064764546,0.0164218682488632,1542703,1543137,"+"
"vnz_22920","DbldCvsWT10h",-0.424262139719318,0.371115337656951,4991518,4992216,"-"
"vnz_22920","DbldCcsWT14h",-1.09350339838999,0.0164365454990127,4991518,4992216,"-"
"vnz_36700","DbldCvsWT10h",-0.659997730800797,0.0164498985325922,8215258,8215590,"+"
"vnz_36700","DbldCcsWT14h",-0.314738708486095,0.173263878291718,8215258,8215590,"+"
"vnz_03485","DbldCvsWT10h",-0.0675256918935819,0.866270044884869,838109,839191,"-"
"vnz_03485","DbldCcsWT14h",0.973587537888404,0.0164674479332581,838109,839191,"-"
"vnz_03545","DbldCvsWT10h",0.77342725654965,0.0164749124776923,849585,850667,"+"
"vnz_03545","DbldCcsWT14h",-0.213924548346009,0.420227633459994,849585,850667,"+"
"vnz_00855","DbldCvsWT10h",0.102659503304848,0.625010584849765,191088,192260,"-"
"vnz_00855","DbldCcsWT14h",-0.544237528496203,0.0165052653251194,191088,192260,"-"
"vnz_06110","DbldCvsWT10h",0.320882985031938,0.181078818077364,1408629,1412159,"-"
"vnz_06110","DbldCcsWT14h",0.625152881751782,0.0165640647989082,1408629,1412159,"-"
"vnz_15360","DbldCvsWT10h",-0.0237899233425807,0.927631779726404,3424842,3425720,"+"
"vnz_15360","DbldCcsWT14h",0.613587785919831,0.0165786490096196,3424842,3425720,"+"
"vnz_04750","DbldCvsWT10h",0.832656181702676,0.0192210316937801,1114872,1115741,"+"
"vnz_04750","DbldCcsWT14h",0.903942625706632,0.0166062666951308,1114872,1115741,"+"
"vnz_06540","DbldCvsWT10h",0.718952778252366,0.0537597646312028,1501933,1502712,"+"
"vnz_06540","DbldCcsWT14h",0.933087899382548,0.0166406191033868,1501933,1502712,"+"
"vnz_29105","DbldCvsWT10h",0.774649285114808,0.0166580956617814,6411432,6412058,"+"
"vnz_29105","DbldCcsWT14h",0.176883298725031,0.513966068901979,6411432,6412058,"+"
"vnz_13620","DbldCvsWT10h",-0.532385558087331,0.0166606827534992,3039079,3040443,"-"
"vnz_13620","DbldCcsWT14h",0.0649337139074553,0.733480231496888,3039079,3040443,"-"
"vnz_30925","DbldCvsWT10h",-0.944279941690864,0.0934822030770924,6835035,6836399,"+"
"vnz_30925","DbldCcsWT14h",-1.34754934904702,0.0166712956771133,6835035,6836399,"+"
"vnz_30730","DbldCvsWT10h",-1.00233441078935,0.0167302992396371,6782419,6782943,"-"
"vnz_30730","DbldCcsWT14h",-0.318312920462329,0.307237928854566,6782419,6782943,"-"
"vnz_33135","DbldCvsWT10h",-0.202426918738585,0.776868154278979,7347599,7349161,"+"
"vnz_33135","DbldCcsWT14h",-1.11437053060741,0.0167312994240367,7347599,7349161,"+"
"vnz_28840","DbldCvsWT10h",0.806430103148477,0.0167557010403709,6352489,6353502,"-"
"vnz_28840","DbldCcsWT14h",-0.104320837399188,0.693289189171516,6352489,6353502,"-"
"vnz_10260","DbldCvsWT10h",0.988305032753283,0.0168293580711921,2294802,2295092,"+"
"vnz_10260","DbldCcsWT14h",0.42784501495041,0.212547607232849,2294802,2295092,"+"
"vnz_18350","DbldCvsWT10h",-0.444531249091469,0.0426521757963285,4054559,4055848,"-"
"vnz_18350","DbldCcsWT14h",-0.533048394663058,0.0168507988432904,4054559,4055848,"-"
"vnz_08090","DbldCvsWT10h",-0.0346858207203421,0.91910282643016,1849311,1850297,"-"
"vnz_08090","DbldCcsWT14h",0.805620502034859,0.0168561628934745,1849311,1850297,"-"
"vnz_01005","DbldCvsWT10h",0.824538231451479,0.144142799695282,225638,226207,"-"
"vnz_01005","DbldCcsWT14h",1.13089204822123,0.0168892461007962,225638,226207,"-"
"vnz_05160","DbldCvsWT10h",-0.904263402436119,0.0169391930371185,1207973,1209799,"+"
"vnz_05160","DbldCcsWT14h",-0.731798956463691,0.0313045276647906,1207973,1209799,"+"
"vnz_33510","DbldCvsWT10h",0.445163431301675,0.552518897311344,7439988,7441256,"-"
"vnz_33510","DbldCcsWT14h",-1.32030403106641,0.0169629574359346,7439988,7441256,"-"
"vnz_29230","DbldCvsWT10h",0.984431200460308,0.399565148897962,6438992,6439735,"-"
"vnz_29230","DbldCcsWT14h",3.60214810507953,0.0169671299514385,6438992,6439735,"-"
"vnz_05320","DbldCvsWT10h",0.595550510900495,0.0169750789201602,1241917,1243014,"-"
"vnz_05320","DbldCcsWT14h",-0.405373219378216,0.0670319371265313,1241917,1243014,"-"
"vnz_32065","DbldCvsWT10h",-1.12710453175094,0.0169750789201602,7100204,7100569,"-"
"vnz_32065","DbldCcsWT14h",-0.897145121527884,0.0173336548993211,7100204,7100569,"-"
"vnz_14960","DbldCvsWT10h",-0.894456482663013,0.016981234468417,3329097,3329909,"-"
"vnz_14960","DbldCcsWT14h",-0.710582891031899,0.0269091404422362,3329097,3329909,"-"
"vnz_27955","DbldCvsWT10h",0.0604630987088367,0.888830744610458,6139882,6140160,"+"
"vnz_27955","DbldCcsWT14h",-0.94895570745153,0.0170259282726263,6139882,6140160,"+"
"vnz_04740","DbldCvsWT10h",0.267823569509587,0.298940296517376,1111655,1112974,"+"
"vnz_04740","DbldCcsWT14h",0.70064801314473,0.0170351890821834,1111655,1112974,"+"
"vnz_33930","DbldCvsWT10h",0.763012355966151,0.017045019772962,7526226,7527674,"+"
"vnz_33930","DbldCcsWT14h",0.511905051141529,0.0669144286649759,7526226,7527674,"+"
"vnz_11130","DbldCvsWT10h",-0.771396605402794,0.017063019333958,2455870,2456655,"-"
"vnz_11130","DbldCcsWT14h",-0.146070249159649,0.609971978703339,2455870,2456655,"-"
"vnz_04310","DbldCvsWT10h",-0.815592785625668,0.0197198553412517,1022997,1023443,"+"
"vnz_04310","DbldCcsWT14h",-0.749377615049248,0.0170658610995307,1022997,1023443,"+"
"vnz_06350","DbldCvsWT10h",-0.209947854927265,0.632548065849407,1463608,1464954,"+"
"vnz_06350","DbldCcsWT14h",-1.10446159326067,0.0170658610995307,1463608,1464954,"+"
"vnz_21885","DbldCvsWT10h",0.150838803444516,0.441416478241514,4768607,4769725,"+"
"vnz_21885","DbldCcsWT14h",0.510780497592234,0.017083871384964,4768607,4769725,"+"
"vnz_19295","DbldCvsWT10h",0.208986743234154,0.576024037648256,4251441,4252283,"-"
"vnz_19295","DbldCcsWT14h",0.957971442191931,0.0171561589632958,4251441,4252283,"-"
"vnz_00500","DbldCvsWT10h",0.196897190897016,0.794669302210668,113067,114077,"-"
"vnz_00500","DbldCcsWT14h",-1.41835316706405,0.017161843879512,113067,114077,"-"
"vnz_23655","DbldCvsWT10h",-0.0780559178637121,0.752562667510112,5148869,5149861,"-"
"vnz_23655","DbldCcsWT14h",0.62461349801231,0.017161843879512,5148869,5149861,"-"
"vnz_36000","DbldCvsWT10h",0.697531386121659,0.0544862694928752,8032121,8033509,"-"
"vnz_36000","DbldCcsWT14h",0.888388309309808,0.0171742703390668,8032121,8033509,"-"
"vnz_33870","DbldCvsWT10h",1.19948234251834,0.0172398238142077,7515233,7516063,"+"
"vnz_33870","DbldCcsWT14h",1.00595023494833,0.0239454783909904,7515233,7516063,"+"
"vnz_33165","DbldCvsWT10h",0.12272303508736,0.84651860013661,7355423,7356532,"-"
"vnz_33165","DbldCcsWT14h",1.24695742952034,0.0173467090629015,7355423,7356532,"-"
"vnz_24440","DbldCvsWT10h",0.61902838025738,0.0173737248251122,5317380,5317814,"+"
"vnz_24440","DbldCcsWT14h",0.0251580831943855,0.913119348468093,5317380,5317814,"+"
"vnz_05230","DbldCvsWT10h",-0.249388101440059,0.401793773364435,1225374,1225646,"-"
"vnz_05230","DbldCcsWT14h",-0.775246109018675,0.0174158031799114,1225374,1225646,"-"
"vnz_12330","DbldCvsWT10h",-0.255971170582122,0.412744667976975,2734874,2736505,"-"
"vnz_12330","DbldCcsWT14h",0.757659932839704,0.0174229116171099,2734874,2736505,"-"
"vnz_32485","DbldCvsWT10h",0.149739073496239,0.520229619769793,7195210,7195713,"+"
"vnz_32485","DbldCcsWT14h",-0.600999856552967,0.0174229116171099,7195210,7195713,"+"
"vnz_34390","DbldCvsWT10h",-0.752936071409175,0.0305877045574723,7631775,7632956,"+"
"vnz_34390","DbldCcsWT14h",-0.819437106109375,0.0174468922180507,7631775,7632956,"+"
"vnz_22425","DbldCvsWT10h",0.14062425864793,0.498727827028993,4889603,4890169,"+"
"vnz_22425","DbldCcsWT14h",0.554404071729846,0.0174613235012253,4889603,4890169,"+"
"vnz_23310","DbldCvsWT10h",0.295566450382924,0.239352962556916,5073645,5074679,"-"
"vnz_23310","DbldCcsWT14h",0.675068667830651,0.017467848654736,5073645,5074679,"-"
"vnz_23490","DbldCvsWT10h",0.613171422048774,0.0174728026744265,5111767,5112642,"+"
"vnz_23490","DbldCcsWT14h",-0.187048085189592,0.386913965574685,5111767,5112642,"+"
"vnz_32265","DbldCvsWT10h",0.958820815265804,0.0174751719805062,7150693,7151700,"-"
"vnz_32265","DbldCcsWT14h",-0.455349909696342,0.20770096545084,7150693,7151700,"-"
"vnz_03500","DbldCvsWT10h",-0.610277439663604,0.0174785438943365,841549,842100,"-"
"vnz_03500","DbldCcsWT14h",0.134236258866509,0.534271986257761,841549,842100,"-"
"vnz_30685","DbldCvsWT10h",-0.666073324876519,0.0175115758391993,6773415,6774728,"+"
"vnz_30685","DbldCcsWT14h",-0.0590094359027612,0.800024013718093,6773415,6774728,"+"
"vnz_10200","DbldCvsWT10h",1.71985671509019,0.0175123161672928,2289336,2289707,"+"
"vnz_10200","DbldCcsWT14h",0.613250641950557,0.186587810877037,2289336,2289707,"+"
"vnz_05005","DbldCvsWT10h",0.652581162048278,0.0175169470535416,1176691,1177743,"-"
"vnz_05005","DbldCcsWT14h",-0.445331364479349,0.0668709059371243,1176691,1177743,"-"
"vnz_16925","DbldCvsWT10h",0.236136494366967,0.3447628913268,3757995,3758492,"-"
"vnz_16925","DbldCcsWT14h",0.653551248552098,0.0175262463422625,3757995,3758492,"-"
"vnz_25705","DbldCvsWT10h",0.679363296136657,0.0639935626205952,5620063,5620404,"-"
"vnz_25705","DbldCcsWT14h",0.95790497508664,0.0175262463422625,5620063,5620404,"-"
"vnz_15285","DbldCvsWT10h",0.767728015880993,0.0871365094852178,3409559,3410029,"-"
"vnz_15285","DbldCcsWT14h",0.912618454044898,0.0175471619393593,3409559,3410029,"-"
"vnz_25750","DbldCvsWT10h",0.576013863222983,0.0175675876303619,5630348,5631964,"+"
"vnz_25750","DbldCcsWT14h",-0.485976399378259,0.0301882607616916,5630348,5631964,"+"
"vnz_02390","DbldCvsWT10h",0.716821575800065,0.0665064845628549,554017,555267,"-"
"vnz_02390","DbldCcsWT14h",0.882474006972706,0.0175720987592776,554017,555267,"-"
"vnz_36135","DbldCvsWT10h",-0.934688411473415,0.0175798909244653,8057423,8058556,"-"
"vnz_36135","DbldCcsWT14h",0.317988010668509,0.315726824216329,8057423,8058556,"-"
"vnz_32725","DbldCvsWT10h",-2.08412873302587,0.017587462247554,7255000,7257024,"+"
"vnz_32725","DbldCcsWT14h",-0.998742178890984,0.0801694408740725,7255000,7257024,"+"
"vnz_30195","DbldCvsWT10h",1.12004030835386,0.0175891922738942,6657951,6658886,"+"
"vnz_30195","DbldCcsWT14h",0.0555645669924057,0.870984101532948,6657951,6658886,"+"
"vnz_07530","DbldCvsWT10h",-0.171037134481142,0.494246521286217,1721147,1722382,"+"
"vnz_07530","DbldCcsWT14h",-0.640637557221512,0.0176108203653325,1721147,1722382,"+"
"vnz_00720","DbldCvsWT10h",-0.355190516108737,0.151689779200033,161951,162349,"-"
"vnz_00720","DbldCcsWT14h",0.626224281909172,0.0176301116157646,161951,162349,"-"
"vnz_17980","DbldCvsWT10h",-0.128357952110371,0.537780260342223,3972296,3974071,"-"
"vnz_17980","DbldCcsWT14h",0.530185787265393,0.0176394126540626,3972296,3974071,"-"
"vnz_26155","DbldCvsWT10h",-0.126464340511834,0.628270665292216,5716839,5717396,"+"
"vnz_26155","DbldCcsWT14h",0.648896394394435,0.0177178787638968,5716839,5717396,"+"
"vnz_31780","DbldCvsWT10h",0.668023461147015,0.0205374303774025,7026345,7027190,"+"
"vnz_31780","DbldCcsWT14h",0.666982422656315,0.0177455122462101,7026345,7027190,"+"
"vnz_01805","DbldCvsWT10h",-0.2306302791789,0.552548703519263,411014,411463,"-"
"vnz_01805","DbldCcsWT14h",-0.7586727399819,0.0177586224184384,411014,411463,"-"
"vnz_15665","DbldCvsWT10h",0.102484433454384,0.615641431569988,3485939,3487021,"-"
"vnz_15665","DbldCcsWT14h",0.514848712539767,0.0178024345645651,3485939,3487021,"-"
"vnz_27495","DbldCvsWT10h",-0.459549294990937,0.121492330718501,6042509,6043333,"-"
"vnz_27495","DbldCcsWT14h",-0.755195172598137,0.0178024345645651,6042509,6043333,"-"
"vnz_07645","DbldCvsWT10h",0.809153107413772,0.017820162207956,1742962,1743897,"+"
"vnz_07645","DbldCcsWT14h",-0.776653758686164,0.0188356802176701,1742962,1743897,"+"
"vnz_28155","DbldCvsWT10h",-0.669030507939068,0.419714774835866,6179114,6180457,"-"
"vnz_28155","DbldCcsWT14h",-1.69771260646259,0.0178598576990345,6179114,6180457,"-"
"vnz_18310","DbldCvsWT10h",-0.321604875913563,0.198246639094264,4046637,4047539,"+"
"vnz_18310","DbldCcsWT14h",-0.614697938151155,0.0179478509730446,4046637,4047539,"+"
"vnz_17365","DbldCvsWT10h",0.557560374082756,0.0405411363217031,3837019,3837768,"-"
"vnz_17365","DbldCcsWT14h",0.664899562840039,0.0179759855582288,3837019,3837768,"-"
"vnz_17900","DbldCvsWT10h",0.473376392867167,0.0611136121516815,3954650,3955534,"-"
"vnz_17900","DbldCcsWT14h",0.626016202386498,0.0180625113052847,3954650,3955534,"-"
"vnz_23700","DbldCvsWT10h",0.887436197312575,0.0180742873462567,5156052,5156813,"+"
"vnz_23700","DbldCcsWT14h",0.668506845342842,0.0485216067969104,5156052,5156813,"+"
"vnz_31735","DbldCvsWT10h",0.43609937361325,0.268235607004552,7017167,7017778,"+"
"vnz_31735","DbldCcsWT14h",0.946523521301085,0.0181030518248249,7017167,7017778,"+"
"vnz_24230","DbldCvsWT10h",-0.790317918881632,0.0181102011828889,5277244,5278767,"+"
"vnz_24230","DbldCcsWT14h",0.301529518070996,0.287596959348442,5277244,5278767,"+"
"vnz_06525","DbldCvsWT10h",-0.681223862426272,0.018115225796579,1498957,1500210,"+"
"vnz_06525","DbldCcsWT14h",0.119024143611322,0.628672915759374,1498957,1500210,"+"
"vnz_00640","DbldCvsWT10h",0.410951394007554,0.357764507769015,140917,142437,"+"
"vnz_00640","DbldCcsWT14h",1.11794415707872,0.0181222398009904,140917,142437,"+"
"vnz_23170","DbldCvsWT10h",-0.703357224064612,0.0181299650687271,5042398,5043324,"-"
"vnz_23170","DbldCcsWT14h",0.347436738241696,0.165025591062536,5042398,5043324,"-"
"vnz_23470","DbldCvsWT10h",-0.0332895589796345,0.919725779805841,5104971,5107541,"+"
"vnz_23470","DbldCcsWT14h",0.757746813687306,0.0181421675923876,5104971,5107541,"+"
"vnz_35805","DbldCvsWT10h",0.244351504581016,0.3910334621028,7991077,7993254,"-"
"vnz_35805","DbldCcsWT14h",0.703064767999441,0.0181421675923876,7991077,7993254,"-"
"vnz_13665","DbldCvsWT10h",0.548397858099916,0.0279271189749219,3051281,3052243,"-"
"vnz_13665","DbldCcsWT14h",0.584773494878541,0.018176938498973,3051281,3052243,"-"
"vnz_00775","DbldCvsWT10h",0.148233155916901,0.586992449306871,174767,175402,"+"
"vnz_00775","DbldCcsWT14h",-0.684230199551136,0.0182035688281926,174767,175402,"+"
"vnz_19645","DbldCvsWT10h",0.221785422366818,0.251967124120865,4316340,4317536,"-"
"vnz_19645","DbldCcsWT14h",0.498312441509546,0.0182157924970109,4316340,4317536,"-"
"vnz_23325","DbldCvsWT10h",0.469441142473807,0.026585336016564,5076195,5076416,"-"
"vnz_23325","DbldCcsWT14h",0.484900302196112,0.0182490768144765,5076195,5076416,"-"
"vnz_14830","DbldCvsWT10h",-0.69989945025439,0.0182670123560059,3295683,3295889,"+"
"vnz_14830","DbldCcsWT14h",-0.114511453116564,0.643057511431772,3295683,3295889,"+"
"vnz_12620","DbldCvsWT10h",-0.122870518986029,0.769468854974475,2809809,2810330,"-"
"vnz_12620","DbldCcsWT14h",-1.0354145892224,0.0183036151464446,2809809,2810330,"-"
"vnz_04220","DbldCvsWT10h",1.61927627044919,0.018323912083332,1007162,1008676,"+"
"vnz_04220","DbldCcsWT14h",1.0494721526424,0.0899716706810021,1007162,1008676,"+"
"vnz_35310","DbldCvsWT10h",1.02766224050432,0.018338146213413,7867265,7868926,"-"
"vnz_35310","DbldCcsWT14h",-0.203982381299571,0.578049659912296,7867265,7868926,"-"
"vnz_04265","DbldCvsWT10h",0.553421552129923,0.0901942928726033,1014340,1015500,"+"
"vnz_04265","DbldCcsWT14h",-0.833132148565997,0.0183587658108182,1014340,1015500,"+"
"vnz_31375","DbldCvsWT10h",0.178590420987154,0.50558492423327,6942371,6942910,"+"
"vnz_31375","DbldCcsWT14h",0.748903877141477,0.018396923124887,6942371,6942910,"+"
"vnz_19530","DbldCvsWT10h",-0.159281751822614,0.535602428509561,4293808,4294308,"+"
"vnz_19530","DbldCcsWT14h",0.655417585459656,0.0184120510912929,4293808,4294308,"+"
"vnz_22075","DbldCvsWT10h",-0.550263116268045,0.0220695224990569,4813875,4815116,"+"
"vnz_22075","DbldCcsWT14h",-0.526873157393513,0.0184120510912929,4813875,4815116,"+"
"vnz_18415","DbldCvsWT10h",0.443776911769385,0.0670721343156509,4069861,4070838,"-"
"vnz_18415","DbldCcsWT14h",0.595155791986402,0.0184869832903899,4069861,4070838,"-"
"vnz_17275","DbldCvsWT10h",-0.362931024588769,0.161846851575354,3817235,3817942,"+"
"vnz_17275","DbldCcsWT14h",0.685304874257615,0.0184901673433271,3817235,3817942,"+"
"vnz_06140","DbldCvsWT10h",-0.587484301602825,0.0185373831031639,1418685,1419875,"+"
"vnz_06140","DbldCcsWT14h",-0.419051903208808,0.060730820262576,1418685,1419875,"+"
"vnz_09765","DbldCvsWT10h",0.482867397823011,0.0301468128164852,2210785,2211528,"-"
"vnz_09765","DbldCcsWT14h",0.519388132610264,0.0185869977707864,2210785,2211528,"-"
"vnz_16140","DbldCvsWT10h",-0.68334156844426,0.123596715061052,3589473,3589685,"-"
"vnz_16140","DbldCcsWT14h",1.15422194207946,0.0186841796597754,3589473,3589685,"-"
"vnz_03470","DbldCvsWT10h",0.756320286534826,0.0186888850133906,835894,836205,"-"
"vnz_03470","DbldCcsWT14h",0.581236573872762,0.0444477720740416,835894,836205,"-"
"vnz_25170","DbldCvsWT10h",-0.55310863322741,0.042941744478055,5478949,5481192,"+"
"vnz_25170","DbldCcsWT14h",0.633092553464331,0.0187201389373888,5478949,5481192,"+"
"vnz_05740","DbldCvsWT10h",-1.32969573113863,0.0187686462197368,1327267,1328721,"+"
"vnz_05740","DbldCcsWT14h",0.598921313069356,0.220075532574424,1327267,1328721,"+"
"vnz_16205","DbldCvsWT10h",-0.221424213940917,0.39905432791338,3602479,3603405,"-"
"vnz_16205","DbldCcsWT14h",0.696118551832664,0.0187717998491267,3602479,3603405,"-"
"vnz_20420","DbldCvsWT10h",0.0470247067154555,0.832773677858581,4475976,4476602,"+"
"vnz_20420","DbldCcsWT14h",0.531921041273351,0.0187717998491267,4475976,4476602,"+"
"vnz_02805","DbldCvsWT10h",-0.754369935181826,0.018794757710028,677907,678476,"-"
"vnz_02805","DbldCcsWT14h",-0.0942660480358616,0.730980195380067,677907,678476,"-"
"vnz_16605","DbldCvsWT10h",-0.112649668864195,0.576967470793955,3691781,3692878,"-"
"vnz_16605","DbldCcsWT14h",-0.507552359308376,0.0188539999870426,3691781,3692878,"-"
"vnz_17310","DbldCvsWT10h",-0.840499113734443,0.0189045965244195,3822780,3824387,"+"
"vnz_17310","DbldCcsWT14h",-0.411584201154473,0.18277871419161,3822780,3824387,"+"
"vnz_03750","DbldCvsWT10h",3.04746959510911,0.0220040492909057,900988,902199,"+"
"vnz_03750","DbldCcsWT14h",2.76018174026165,0.0189089675497806,900988,902199,"+"
"vnz_27605","DbldCvsWT10h",-0.0530256183870228,0.811071837411415,6071780,6073210,"-"
"vnz_27605","DbldCcsWT14h",-0.530071051379906,0.0189254245888344,6071780,6073210,"-"
"vnz_07880","DbldCvsWT10h",-1.05712774726656,0.0189507665343927,1799882,1800850,"+"
"vnz_07880","DbldCcsWT14h",-0.576276668059419,0.139418257011074,1799882,1800850,"+"
"vnz_08735","DbldCvsWT10h",0.527430148998625,0.0189507665343927,1991421,1992167,"-"
"vnz_08735","DbldCcsWT14h",-0.0746196074815206,0.69977433040184,1991421,1992167,"-"
"vnz_15355","DbldCvsWT10h",0.369106436544385,0.143932315538247,3424195,3424728,"+"
"vnz_15355","DbldCcsWT14h",0.634512580442216,0.0189744042083174,3424195,3424728,"+"
"vnz_01825","DbldCvsWT10h",0.87095042763076,0.0189795313635192,413567,414280,"-"
"vnz_01825","DbldCcsWT14h",-0.19639906962348,0.465697920130222,413567,414280,"-"
"vnz_35135","DbldCvsWT10h",0.534174737808867,0.0190182520632326,7823108,7823431,"+"
"vnz_35135","DbldCcsWT14h",-0.160671823938996,0.391816552959796,7823108,7823431,"+"
"vnz_21040","DbldCvsWT10h",-0.620614988356631,0.0190431641533294,4611569,4612564,"-"
"vnz_21040","DbldCcsWT14h",-0.360857089499935,0.117577386884051,4611569,4612564,"-"
"vnz_18650","DbldCvsWT10h",-0.52912745520059,0.0190610663139201,4115203,4115838,"+"
"vnz_18650","DbldCcsWT14h",0.419265112869071,0.0429030421252748,4115203,4115838,"+"
"vnz_27860","DbldCvsWT10h",0.0537025475150863,0.959927214674169,6123021,6123776,"+"
"vnz_27860","DbldCcsWT14h",1.68086299041866,0.0190919707999778,6123021,6123776,"+"
"vnz_16485","DbldCvsWT10h",0.23874032058243,0.306746056913719,3667183,3668145,"+"
"vnz_16485","DbldCcsWT14h",0.596610924687064,0.019258424202177,3667183,3668145,"+"
"vnz_23300","DbldCvsWT10h",-0.824201838667502,0.0192670092920056,5072194,5072913,"+"
"vnz_23300","DbldCcsWT14h",0.20503168116277,0.489266813477527,5072194,5072913,"+"
"vnz_01065","DbldCvsWT10h",0.812882647362788,0.0512451107737161,238983,239786,"+"
"vnz_01065","DbldCcsWT14h",1.14901464626541,0.0192837549052428,238983,239786,"+"
"vnz_19600","DbldCvsWT10h",0.668719921269117,0.0447325315597825,4307615,4308364,"+"
"vnz_19600","DbldCcsWT14h",-0.791117471932693,0.0192999931739205,4307615,4308364,"+"
"vnz_24760","DbldCvsWT10h",-0.359020590138913,0.246323822129302,5392155,5394224,"+"
"vnz_24760","DbldCcsWT14h",-0.789612758460364,0.0193408917212146,5392155,5394224,"+"
"vnz_02230","DbldCvsWT10h",0.564832753438216,0.01994047118107,509703,511196,"+"
"vnz_02230","DbldCcsWT14h",0.541191432572153,0.0193569584939802,509703,511196,"+"
"vnz_04540","DbldCvsWT10h",0.804141136319891,0.0193705468923617,1068224,1069342,"-"
"vnz_04540","DbldCcsWT14h",0.244257275594056,0.445436027039272,1068224,1069342,"-"
